player_id,updatedAt,url,name,fullName,nameInHomeCountry,description,imageUrl,dateOfBirth,age,height,citizenship,isRetired,retiredSince,position_main,position_other,foot,shirtNumber,club_id,club_name,joined,contractExpires,contractOption,lastClubId,lastClubName,mostGamesFor,marketValue,agent_name,agent_url,outfitter,socialMedia,trainerProfile_id,trainerProfile_url,trainerProfile_position,placeOfBirth_city,placeOfBirth_country
21327,2025-11-14T09:58:52.356298,https://www.transfermarkt.com/ron-robert-zieler/profil/spieler/21327,Ron-Robert Zieler,,,"Ron-Robert Zieler, 36, from Germany ➤ 1.FC Köln, since 2025 ➤ Goalkeeper ➤ Market value: €500k ➤ * 12/02/1989 in Köln, Germany",https://img.a.transfermarkt.technology/portrait/header/21327-1752743213.jpg?lm=1,,,188.0,Germany,False,,Goalkeeper,,right,#20,3,1.FC Köln,2025-07-07,2027-06-30,,,,,500000.0,Sports360 GmbH,/sports360-gmbh/beraterfirma/berater/199,adidas,"http://www.facebook.com/r.zieler?fref=ts, http://www.instagram.com/ronzieler/",,,,Köln,Germany
357119,2025-11-14T09:59:22.752272,https://www.transfermarkt.com/ibrahima-konate/profil/spieler/357119,Ibrahima Konaté,,,"Ibrahima Konaté, 26, from France ➤ Liverpool FC, since 2021 ➤ Centre-Back ➤ Market value: €55.00m ➤ * 25/05/1999 in Paris, France",https://img.a.transfermarkt.technology/portrait/header/357119-1669190550.jpg?lm=1,,,194.0,"France, Mali",False,,Centre-Back,,right,#5,31,Liverpool,2021-01-07,2026-06-30,,,,,55000000.0,CAA Stellar,/caa-stellar/beraterfirma/berater/190,Nike,"http://twitter.com/ibrahimakonate_, http://www.facebook.com/IbrahimaKonateOfficial, http://www.instagram.com/ibrahimakonate/",,,,Paris,France
654982,2025-11-14T09:59:53.168784,https://www.transfermarkt.com/bilal-el-khannouss/profil/spieler/654982,Bilal El Khannouss,,بلال الخنوس,"Bilal El Khannouss, 21, from Morocco ➤ VfB Stuttgart, since 2025 ➤ Attacking Midfield ➤ Market value: €28.00m ➤ * 10/05/2004 in Strombeek-Bever, Belgium",https://img.a.transfermarkt.technology/portrait/header/654982-1714038053.png?lm=1,,,180.0,"Morocco, Belgium",False,,Attacking Midfield,"Central Midfield, Left Winger",right,#11,79,Stuttgart,2025-01-09,2026-06-30,Obligation to buy with conditions,,,,28000000.0,Stirr Associates,/stirr-associates/beraterfirma/berater/4807,,http://www.instagram.com/bilalekns_34/,,,,Strombeek-Bever,Belgium
696892,2025-11-14T10:00:23.574669,https://www.transfermarkt.com/blondy-nna-noukeu/profil/spieler/696892,Blondy Nna Noukeu,,Blondy Rudolph Nna Noukeu,"Blondy Nna Noukeu, 24, from Cameroon ➤ Sunderland AFC, since 2024 ➤ Goalkeeper ➤ Market value: €150k ➤ * 31/05/2001 in Douala, Cameroon",https://img.a.transfermarkt.technology/portrait/header/696892-1724769980.jpg?lm=1,,,196.0,"Cameroon, Belgium",False,,Goalkeeper,,right,#16,289,Sunderland,2024-02-08,2026-06-30,club option 1 year,,,,150000.0,no agent,,,,,,,Douala,Cameroon
283628,2025-11-14T10:02:54.036921,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,Tomáš Souček,,Tomáš Souček,"Tomáš Souček, 30, from Czech Republic ➤ West Ham United, since 2020 ➤ Defensive Midfield ➤ Market value: €15.00m ➤ * 27/02/1995 in Havlíčkův Brod, Czech Republic",https://img.a.transfermarkt.technology/portrait/header/283628-1704184173.jpg?lm=1,,,192.0,Czech Republic,False,,Defensive Midfield,"Central Midfield, Attacking Midfield",right,#28,379,West Ham,2020-07-27,2027-06-30,,,,,15000000.0,Int. Sport ...,/international-sport-management-s-r-o-/beraterfirma/berater/71,,"http://twitter.com/tomassoucek28, http://www.facebook.com/tomassoucek28/, http://www.instagram.com/tomassoucek28/",,,,Havlíčkův Brod,Czech Republic
810411,2025-11-14T10:03:24.872201,https://www.transfermarkt.com/pablo-pagis/profil/spieler/810411,Pablo Pagis,,,"Pablo Pagis, 22, from France ➤ FC Lorient, since 2022 ➤ Centre-Forward ➤ Market value: €4.00m ➤ * 29/12/2002 in Montbéliard, France",https://img.a.transfermarkt.technology/portrait/header/810411-1678723431.jpg?lm=1,,,180.0,France,False,,Centre-Forward,Second Striker,both,#10,1158,FC Lorient,2022-01-07,2027-06-30,,,,,4000000.0,Ltma Consulting,/ltma-consulting/beraterfirma/berater/11532,,http://www.instagram.com/pablopagis9/,,,,Montbéliard,France
316884,2025-11-14T10:03:55.345547,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,Dominik Greif,,,"Dominik Greif, 28, from Slovakia ➤ Olympique Lyon, since 2025 ➤ Goalkeeper ➤ Market value: €6.00m ➤ * 06/04/1997 in Bratislava, Slovakia",https://img.a.transfermarkt.technology/portrait/header/316884-1581331466.png?lm=1,,,197.0,Slovakia,False,,Goalkeeper,,right,#1,1041,Lyon,2025-08-18,2029-06-30,,,,,6000000.0,Stars & Friends,/stars-amp-friends-international-holding-gmbh/beraterfirma/berater/10,Nike,http://www.instagram.com/dominik_greif/,,,,Bratislava,Slovakia
133731,2025-11-14T10:04:25.901778,https://www.transfermarkt.com/patrick-mainka/profil/spieler/133731,Patrick Mainka,,,"Patrick Mainka, 31, from Germany ➤ 1.FC Heidenheim 1846, since 2018 ➤ Centre-Back ➤ Market value: €3.00m ➤ * 06/11/1994 in Gütersloh, Germany",https://img.a.transfermarkt.technology/portrait/header/133731-1755087959.jpg?lm=1,,,194.0,Germany,False,,Centre-Back,Defensive Midfield,right,#6,2036,Heidenheim,2018-01-07,2029-06-30,,,,,3000000.0,Stuckmann Consulting,/stuckmann-consulting/beraterfirma/berater/14478,Puma,,,,,Gütersloh,Germany
346551,2025-11-14T10:04:56.648212,https://www.transfermarkt.com/kamil-grabara/profil/spieler/346551,Kamil Grabara,,Kamil Mieczysław Grabara,"Kamil Grabara, 26, from Poland ➤ VfL Wolfsburg, since 2024 ➤ Goalkeeper ➤ Market value: €14.00m ➤ * 08/01/1999 in Ruda Śląska, Poland",https://img.a.transfermarkt.technology/portrait/header/346551-1724770843.jpg?lm=1,,,195.0,Poland,False,,Goalkeeper,,right,#1,82,Wolfsburg,2024-01-07,2028-06-30,,,,,14000000.0,BMG-SPORT,/bmg-sport/beraterfirma/berater/883,,"http://twitter.com/Kamil_Grabara1, http://www.instagram.com/kamil_grabara1/",,,,Ruda Śląska,Poland
433329,2025-11-14T10:05:27.117639,https://www.transfermarkt.com/corrie-ndaba/profil/spieler/433329,Corrie Ndaba,,Corrie Richard Ndaba,"Corrie Ndaba, 25, from Ireland ➤ US Lecce, since 2025 ➤ Left-Back ➤ Market value: €900k ➤ * 25/12/1999 in Dublin, Ireland",https://img.a.transfermarkt.technology/portrait/header/433329-1753768662.jpg?lm=1,,,188.0,"Ireland, Ghana",False,,Left-Back,"Centre-Back, Left Midfield",left,#3,1005,Lecce,2025-07-28,2028-06-30,club option 2 years,,,,900000.0,EAA,/essential-athlete-agency/beraterfirma/berater/13010,,,,,,Dublin,Ireland
1166473,2025-11-14T10:05:57.643488,https://www.transfermarkt.com/raphael-le-guen/profil/spieler/1166473,Raphaël Le Guen,,,"Raphaël Le Guen, 19, from France ➤ Stade Brest 29 B, since 2024 ➤ Centre-Back ➤ Market value: €50k ➤ * 01/09/2006 in ,",https://img.a.transfermarkt.technology/portrait/header/1166473-1762884638.jpg?lm=1,,,196.0,France,False,,Centre-Back,Defensive Midfield,right,,16674,Brest B,2024-01-07,,,,,,50000.0,SEG,/seg-sports-entertainment-group/beraterfirma/berater/586,,http://www.instagram.com/raphael.leguen/,,,,,
937941,2025-11-14T10:06:28.044773,https://www.transfermarkt.com/thierno-barry/profil/spieler/937941,Thierno Barry,,Thierno Mamadou Barry,"Thierno Barry, 23, from France ➤ Everton FC, since 2025 ➤ Centre-Forward ➤ Market value: €30.00m ➤ * 21/10/2002 in Lyon, France",https://img.a.transfermarkt.technology/portrait/header/937941-1743672693.jpg?lm=1,,,195.0,"France, Guinea",False,,Centre-Forward,,right,#11,29,Everton,2025-09-07,2029-06-30,,,,,30000000.0,ROOF,/roof/beraterfirma/berater/2295,,http://www.instagram.com/t.barry29/,,,,Lyon,France
501049,2025-11-14T10:06:58.462729,https://www.transfermarkt.com/erik-ahlstrand/profil/spieler/501049,Erik Ahlstrand,,Erik Melker Ahlstrand,"Erik Ahlstrand, 24, from Sweden ➤ FC St. Pauli, since 2023 ➤ Central Midfield ➤ Market value: €500k ➤ * 14/10/2001 in Halmstad, Sweden",https://img.a.transfermarkt.technology/portrait/header/501049-1755033056.jpg?lm=1,,,184.0,Sweden,False,,Central Midfield,"Attacking Midfield, Left Midfield",left,#20,35,St. Pauli,2024-01-27,,,,,,500000.0,MD Management,/md-management/beraterfirma/berater/1663,,,,,,Halmstad,Sweden
605268,2025-11-14T10:07:28.831565,https://www.transfermarkt.com/igor-matanovic/profil/spieler/605268,Igor Matanovic,,Igor Matanović,"Igor Matanovic, 22, from Croatia ➤ SC Freiburg, since 2025 ➤ Centre-Forward ➤ Market value: €7.00m ➤ * 31/03/2003 in Hamburg, Germany",https://img.a.transfermarkt.technology/portrait/header/605268-1753984387.jpg?lm=1,,,194.0,"Croatia, Germany",False,,Centre-Forward,,right,#31,60,Freiburg,2025-09-07,,,,,,7000000.0,ROGON,/rogon/beraterfirma/berater/1,,http://www.instagram.com/igor.matanovic/,,,,Hamburg,Germany
51471,2025-11-14T10:07:59.282149,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,Mateo Kovacic,,Mateo Kovačić,"Mateo Kovacic, 31, from Croatia ➤ Manchester City, since 2023 ➤ Central Midfield ➤ Market value: €20.00m ➤ * 06/05/1994 in Linz, Austria",https://img.a.transfermarkt.technology/portrait/header/51471-1682668192.jpg?lm=1,,,177.0,Croatia,False,,Central Midfield,"Attacking Midfield, Defensive Midfield",right,#8,281,Man City,2023-01-07,2027-06-30,,,,,20000000.0,VPA SPORTS ...,/vpa-sports-international-ltd-/beraterfirma/berater/7867,Nike,"http://twitter.com/Mateo_Kova23, http://www.facebook.com/MateoKovacic/?fref=ts, http://www.instagram.com/mateokovacic8/",,,,Linz,Austria
670883,2025-11-14T10:08:29.753328,https://www.transfermarkt.com/dane-scarlett/profil/spieler/670883,Dane Scarlett,,Dane Pharrell Scarlett,"Dane Scarlett, 21, from England ➤ Tottenham Hotspur, since 2023 ➤ Centre-Forward ➤ Market value: €2.00m ➤ * 24/03/2004 in London, England",https://img.a.transfermarkt.technology/portrait/header/670883-1629964528.jpg?lm=1,,,180.0,"England, Jamaica",False,,Centre-Forward,Left Winger,right,#44,148,Tottenham,2023-01-07,2027-06-30,,,,,2000000.0,CAA Base Ltd,/caa-base-ltd/beraterfirma/berater/674,Nike,"http://twitter.com/DScarlett09, http://www.instagram.com/danescarlett9/",,,,London,England
910905,2025-11-14T10:09:00.278620,https://www.transfermarkt.com/mamadou-sarr/profil/spieler/910905,Mamadou Sarr,,,"Mamadou Sarr, 20, from Senegal ➤ RC Strasbourg Alsace, since 2025 ➤ Centre-Back ➤ Market value: €20.00m ➤ * 29/08/2005 in Martigues, France",https://img.a.transfermarkt.technology/portrait/header/910905-1732575264.png?lm=1,,,194.0,"Senegal, France",False,,Centre-Back,,right,#23,667,R. Strasbourg,2025-01-08,2026-06-30,,,,,20000000.0,Classico,/classico/beraterfirma/berater/3278,,http://www.instagram.com/msarr6_/,,,,Martigues,France
340353,2025-11-14T10:09:30.731282,https://www.transfermarkt.com/maduka-okoye/profil/spieler/340353,Maduka Okoye,,Maduka Emilio Okoye,"Maduka Okoye, 26, from Nigeria ➤ Udinese Calcio, since 2023 ➤ Goalkeeper ➤ Market value: €7.50m ➤ * 28/08/1999 in Düsseldorf, Germany",https://img.a.transfermarkt.technology/portrait/header/340353-1729542646.jpg?lm=1,,,198.0,"Nigeria, Germany",False,,Goalkeeper,,right,#40,410,Udinese,2023-08-24,2028-06-30,,,,,7500000.0,GG11,/gg11/beraterfirma/berater/2258,Nike,"http://twitter.com/OkoyeMaduka, http://www.instagram.com/madukaokoye/",,,,Düsseldorf,Germany
353366,2025-11-14T10:10:01.258508,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,Benjamin Pavard,,Benjamin Jacques Marcel Pavard,"Benjamin Pavard, 29, from France ➤ Olympique Marseille, since 2025 ➤ Centre-Back ➤ Market value: €20.00m ➤ * 28/03/1996 in Maubeuge, France",https://img.a.transfermarkt.technology/portrait/header/353366-1713819215.jpg?lm=1,,,186.0,France,False,,Centre-Back,Right-Back,right,#28,244,Marseille,2025-01-09,2026-06-30,Option to buy,,,,20000000.0,,,adidas,"http://twitter.com/benpavard28, http://facebook.com/BenjaminPavardOfficial, http://instagram.com/benpavard21/",,,,Maubeuge,France
632349,2025-11-14T10:10:31.770729,https://www.transfermarkt.com/jarell-quansah/profil/spieler/632349,Jarell Quansah,,Jarell Amorin Quansah,"Jarell Quansah, 22, from England ➤ Bayer 04 Leverkusen, since 2025 ➤ Centre-Back ➤ Market value: €35.00m ➤ * 29/01/2003 in Warrington, England",https://img.a.transfermarkt.technology/portrait/header/632349-1758704191.jpg?lm=1,,,190.0,"England, Scotland",False,,Centre-Back,Right-Back,right,#4,15,Leverkusen,2025-02-07,2030-06-30,,,,,35000000.0,CAA Base Ltd,/caa-base-ltd/beraterfirma/berater/674,,http://www.instagram.com/jarellquansah/,,,,Warrington,England
206746,2025-11-14T10:11:02.444457,https://www.transfermarkt.com/kenny-tete/profil/spieler/206746,Kenny Tete,,Kenny Joelle Tete,"Kenny Tete, 30, from Netherlands ➤ Fulham FC, since 2020 ➤ Right-Back ➤ Market value: €13.00m ➤ * 09/10/1995 in Amsterdam, Netherlands",https://img.a.transfermarkt.technology/portrait/header/206746-1746645948.jpg?lm=1,,,180.0,"Netherlands, Mozambique",False,,Right-Back,"Centre-Back, Left-Back",right,#2,931,Fulham,2020-10-09,2028-06-30,club option 1 year,,,,13000000.0,HCM Sports ...,/hcm-sports-management/beraterfirma/berater/2252,adidas,"http://www.facebook.com/kennytete23/, http://www.instagram.com/kennytete/",,,,Amsterdam,Netherlands
374954,2025-11-14T10:11:32.835852,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,Kristijan Jakic,,Kristijan Jakić,"Kristijan Jakic, 28, from Croatia ➤ FC Augsburg, since 2024 ➤ Defensive Midfield ➤ Market value: €6.50m ➤ * 14/05/1997 in Split, Croatia",https://img.a.transfermarkt.technology/portrait/header/374954-1755201482.jpg?lm=1,,,184.0,Croatia,False,,Defensive Midfield,"Centre-Back, Right-Back",right,#17,167,Augsburg,2024-01-07,2028-06-30,,,,,6500000.0,LIAN Sports Group,/lian-sports-group/beraterfirma/berater/13,,,,,,Split,Croatia
730861,2025-11-14T10:12:03.286651,https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861,Milos Kerkez,,Милош Керкез,"Milos Kerkez, 22, from Hungary ➤ Liverpool FC, since 2025 ➤ Left-Back ➤ Market value: €45.00m ➤ * 07/11/2003 in Vrbas, Serbia and Montenegro",https://img.a.transfermarkt.technology/portrait/header/730861-1660762995.jpg?lm=1,,,180.0,"Hungary, Serbia",False,,Left-Back,Left Midfield,left,#6,31,Liverpool,2025-01-07,2030-06-30,,,,,45000000.0,LIAN Sports Group,/lian-sports-group/beraterfirma/berater/13,Nike,http://www.instagram.com/miloskerkezofficial/,,,,Vrbas,Serbia and Montenegro
895326,2025-11-14T10:12:33.736453,https://www.transfermarkt.com/joel-roca/profil/spieler/895326,Joel Roca,,Joel Roca Casals,"Joel Roca, 20, from Spain ➤ Girona FC, since 2024 ➤ Left Winger ➤ Market value: €5.00m ➤ * 07/06/2005 in Camprodón, Spain",https://img.a.transfermarkt.technology/portrait/header/895326-1727113258.jpg?lm=1,,,176.0,Spain,False,,Left Winger,"Attacking Midfield, Right Winger",right,#3,12321,Girona,2024-01-07,2029-06-30,,,,,5000000.0,Wasserman,/wasserman/beraterfirma/berater/440,,http://www.instagram.com/joelrocaa/,,,,Camprodón,Spain
992686,2025-11-14T10:15:04.236878,https://www.transfermarkt.com/martial-godo/profil/spieler/992686,Martial Godo,,Becket Fabrice-Martial Godo,"Martial Godo, 22, from Cote d'Ivoire ➤ RC Strasbourg Alsace, since 2025 ➤ Left Winger ➤ Market value: €4.00m ➤ * 14/03/2003 in London, England",https://img.a.transfermarkt.technology/portrait/header/992686-1726650122.jpg?lm=1,,,177.0,"Cote d'Ivoire, England",False,,Left Winger,"Right Winger, Attacking Midfield",right,#20,667,R. Strasbourg,2025-01-09,2030-06-30,,,,,4000000.0,CSM,/collective-sports-management/beraterfirma/berater/2795,,http://www.instagram.com/martialljr/,,,,London,England
1152232,2025-11-14T10:15:34.685959,https://www.transfermarkt.com/nick-schmidt/profil/spieler/1152232,Nick Schmidt,,,"Nick Schmidt, 18, from Japan ➤ FC St. Pauli, since 2025 ➤ Central Midfield ➤ Market value: €125k ➤ * 12/09/2007 in Kiel, Germany",https://img.a.transfermarkt.technology/portrait/header/1152232-1757681443.jpg?lm=1,,,180.0,"Japan, Germany",False,,Central Midfield,Defensive Midfield,right,#44,35,St. Pauli,2025-01-07,,,,,,125000.0,CCC,/centre-circle-consulting-ltd-/beraterfirma/berater/10702,,,,,,Kiel,Germany
1130514,2025-11-14T10:16:05.202290,https://www.transfermarkt.com/samir-el-mourabet/profil/spieler/1130514,Samir El Mourabet,,سمير المرابط,"Samir El Mourabet, 20, from Morocco ➤ RC Strasbourg Alsace, since 2025 ➤ Central Midfield ➤ Market value: €2.00m ➤ * 06/10/2005 in Strasbourg, France",https://img.a.transfermarkt.technology/portrait/header/1130514-1732576630.png?lm=1,,,186.0,"Morocco, France",False,,Central Midfield,"Attacking Midfield, Left Winger",left,#29,667,R. Strasbourg,2025-01-07,2030-06-30,,,,,2000000.0,4 THE PLAYER ...,/4-the-player-management/beraterfirma/berater/10988,,,,,,Strasbourg,France
129674,2025-11-14T10:16:35.654771,https://www.transfermarkt.com/jeremy-toljan/profil/spieler/129674,Jeremy Toljan,,Jeremy Isaiah Richard Toljan,"Jeremy Toljan, 31, from Germany ➤ Levante UD, since 2025 ➤ Right-Back ➤ Market value: €2.40m ➤ * 08/08/1994 in Stuttgart, Germany",https://img.a.transfermarkt.technology/portrait/header/129674-1692277806.jpg?lm=1,,,182.0,"Germany, United States",False,,Right-Back,"Left-Back, Right Midfield",right,#22,3368,Levante,2025-08-07,2027-06-30,,,,,2400000.0,EMG Mundial,/emg-mundial-sports-media-gmbh/beraterfirma/berater/2793,,http://www.instagram.com/jeremytoljan/,,,,Stuttgart,Germany
1226357,2025-11-14T10:17:06.148173,https://www.transfermarkt.com/brian-madjo/profil/spieler/1226357,Brian Madjo,,Brian Djomeni Madjo,"Brian Madjo, 16, from England ➤ FC Metz, since 2025 ➤ Centre-Forward ➤ Market value: €4.00m ➤ * 12/01/2009 in Enfield, England",https://img.a.transfermarkt.technology/portrait/header/1226357-1743068368.jpg?lm=1,,,193.0,"England, Luxembourg",False,,Centre-Forward,"Right Winger, Left Winger",right,#24,347,FC Metz,2025-10-07,2028-06-30,,,,,4000000.0,Agent is known - Player under 18,,,http://www.instagram.com/brian_madjo/,,,,Enfield,England
1053208,2025-11-14T10:17:36.478838,https://www.transfermarkt.com/quentin-ndjantou/profil/spieler/1053208,Quentin Ndjantou,,Quentin Ndjantou Mbitcha,"Quentin Ndjantou, 18, from France ➤ Paris Saint-Germain Espoirs, since 2025 ➤ Left Winger ➤ Market value: €3.00m ➤ * 23/07/2007 in Arpajon, France",https://img.a.transfermarkt.technology/portrait/header/1053208-1759747972.jpg?lm=1,,,182.0,"France, Cameroon",False,,Left Winger,Centre-Forward,right,,43570,Paris SG U23,2025-01-07,2028-06-30,,,,,3000000.0,,,Nike,http://www.instagram.com/q.ndjantou,,,,Arpajon,France
706947,2025-11-14T10:18:06.910861,https://www.transfermarkt.com/yago-santiago/profil/spieler/706947,Yago Santiago,,Yago de Santiago Alonso,"Yago Santiago, 22, from Spain ➤ Elche CF, since 2024 ➤ Left Winger ➤ Market value: €800k ➤ * 15/04/2003 in Vigo, Spain",https://img.a.transfermarkt.technology/portrait/header/706947-1705304254.jpg?lm=1,,,180.0,Spain,False,,Left Winger,"Attacking Midfield, Right Winger",right,#7,1531,Elche CF,2024-07-30,2027-06-30,,,,,800000.0,Footfeel ISM,/footfeel-ism/beraterfirma/berater/4477,adidas,http://www.instagram.com/ysantiagoalonso/,,,,Vigo,Spain
338424,2025-11-14T10:18:37.273833,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,Mikel Merino,,Mikel Merino Zazón,"Mikel Merino, 29, from Spain ➤ Arsenal FC, since 2024 ➤ Central Midfield ➤ Market value: €35.00m ➤ * 22/06/1996 in Pamplona, Spain",https://img.a.transfermarkt.technology/portrait/header/338424-1716803831.jpg?lm=1,,,189.0,Spain,False,,Central Midfield,"Centre-Forward, Attacking Midfield",left,#23,11,Arsenal,2024-08-27,2028-06-30,,,,,35000000.0,Bahía Internacional,/bahia-internacional/beraterfirma/berater/1033,adidas,"http://twitter.com/mikelmerino1, http://www.instagram.com/mikelmerino/",,,,Pamplona,Spain
405686,2025-11-14T10:19:07.697963,https://www.transfermarkt.com/reda-khadra/profil/spieler/405686,Reda Khadra,,Reda Jousef Khadra,"Reda Khadra, 24, from Germany ➤ Le Havre AC, since 2025 ➤ Attacking Midfield ➤ Market value: €2.00m ➤ * 04/07/2001 in Berlin, Germany",https://img.a.transfermarkt.technology/portrait/header/405686-1723836051.png?lm=1,,,175.0,Germany,False,,Attacking Midfield,"Right Winger, Left Winger",right,#30,738,Le Havre AC,2025-01-09,2026-06-30,Option to buy,,,,2000000.0,YOU FIRST,/you-first/beraterfirma/berater/1406,,"http://twitter.com/reda_khadra7, http://www.instagram.com/redajousefkhadra/",,,,Berlin,Germany
46580,2025-11-14T10:19:38.511190,https://www.transfermarkt.com/andrej-kramaric/profil/spieler/46580,Andrej Kramaric,,Andrej Kramarić,"Andrej Kramaric, 34, from Croatia ➤ TSG 1899 Hoffenheim, since 2016 ➤ Attacking Midfield ➤ Market value: €4.00m ➤ * 19/06/1991 in Zagreb, Jugoslawien (SFR)",https://img.a.transfermarkt.technology/portrait/header/46580-1755089885.jpg?lm=1,,,177.0,Croatia,False,,Attacking Midfield,"Centre-Forward, Second Striker",right,#27,533,Hoffenheim,2016-01-07,2026-06-30,,,,,4000000.0,,,adidas,"http://twitter.com/andrejkramaric9, http://www.instagram.com/andrejkramaric/",,,,Zagreb,Jugoslawien (SFR)
399383,2025-11-14T10:20:09.033176,https://www.transfermarkt.com/mathieu-cafaro/profil/spieler/399383,Mathieu Cafaro,,,"Mathieu Cafaro, 28, from France ➤ Paris FC, since 2024 ➤ Right Winger ➤ Market value: €2.50m ➤ * 25/03/1997 in Saint-Doulchard, France",https://img.a.transfermarkt.technology/portrait/header/399383-1727721832.jpg?lm=1,,,175.0,France,False,,Right Winger,"Left Winger, Right Midfield",right,#13,10004,Paris FC,2025-03-02,2027-06-30,,,,,2500000.0,One Team Football,/one-team-football/beraterfirma/berater/7095,,http://www.instagram.com/mathieucafaro/,,,,Saint-Doulchard,France
796865,2025-11-14T10:20:39.610080,https://www.transfermarkt.com/lamine-sy/profil/spieler/796865,Lamine Sy,,,"Lamine Sy, 23, from France ➤ AJ Auxerre, since 2025 ➤ Right-Back ➤ Market value: €500k ➤ * 10/08/2002 in Les Mureaux, France",https://img.a.transfermarkt.technology/portrait/header/796865-1700668998.png?lm=1,,,171.0,"France, Senegal",False,,Right-Back,Right Midfield,right,#27,290,AJ Auxerre,2025-01-07,2029-06-30,,,,,500000.0,BS Group ...,/bs-group-international/beraterfirma/berater/6729,,,,,,Les Mureaux,France
707844,2025-11-14T10:21:10.161578,https://www.transfermarkt.com/mandela-keita/profil/spieler/707844,Mandela Keita,,Lamine Mandela Keita,"Mandela Keita, 23, from Belgium ➤ Parma Calcio 1913, since 2024 ➤ Defensive Midfield ➤ Market value: €12.00m ➤ * 10/05/2002 in Leuven, Belgium",https://img.a.transfermarkt.technology/portrait/header/707844-1706174326.jpg?lm=1,,,180.0,"Belgium, Guinea",False,,Defensive Midfield,,right,#16,130,Parma,2024-08-30,2029-06-30,,,,,12000000.0,World in Motion,/world-in-motion/beraterfirma/berater/1061,,http://www.instagram.com/mandela_keita/,,,,Leuven,Belgium
356197,2025-11-14T10:21:40.533310,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,Alfonso Pedraza,,Alfonso Pedraza Sag,"Alfonso Pedraza, 29, from Spain ➤ Villarreal CF, since 2016 ➤ Left-Back ➤ Market value: €2.50m ➤ * 09/04/1996 in San Sebastián de los Ballesteros, Spain",https://img.a.transfermarkt.technology/portrait/header/356197-1620304916.jpg?lm=1,,,184.0,Spain,False,,Left-Back,Left Winger,left,#24,1050,Villarreal,2016-01-07,2026-06-30,,,,,2500000.0,LEADERBROCK,/leaderbrock-sports/beraterfirma/berater/3281,,"http://twitter.com/Alfonsopedraza9, http://www.instagram.com/alfonsopedraza9/",,,,San Sebastián de los Ballesteros,Spain
111426,2025-11-14T10:22:10.974054,https://www.transfermarkt.com/benjamin-siegrist/profil/spieler/111426,Benjamin Siegrist,,Benjamin Kevin Siegrist,"Benjamin Siegrist, 33, from Switzerland ➤ Genoa CFC, since 2024 ➤ Goalkeeper ➤ Market value: €650k ➤ * 31/01/1992 in Therwil BL, Switzerland",https://img.a.transfermarkt.technology/portrait/header/111426-1732694541.jpg?lm=1,,,196.0,Switzerland,False,,Goalkeeper,,right,#31,252,Genoa,2025-01-28,2026-06-30,,,,,650000.0,World in Motion,/world-in-motion/beraterfirma/berater/1061,,http://www.instagram.com/bxn__s92/,,,,Therwil BL,Switzerland
872171,2025-11-14T10:22:41.347037,https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171,Lucas Beraldo,,Lucas Lopes Beraldo,"Lucas Beraldo, 21, from Brazil ➤ Paris Saint-Germain, since 2023 ➤ Centre-Back ➤ Market value: €25.00m ➤ * 24/11/2003 in Piracicaba, Brazil",https://img.a.transfermarkt.technology/portrait/header/872171-1715107660.jpg?lm=1,,,186.0,Brazil,False,,Centre-Back,Left-Back,left,#4,583,PSG,2024-01-01,2028-06-30,,,,,25000000.0,FFP Agency,/ffp-agency/beraterfirma/berater/10176,Nike,http://www.instagram.com/lberaldo_/,,,,Piracicaba,Brazil
459658,2025-11-14T10:23:11.726982,https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658,Andrea Cambiaso,,,"Andrea Cambiaso, 25, from Italy ➤ Juventus FC, since 2022 ➤ Left Midfield ➤ Market value: €35.00m ➤ * 20/02/2000 in Genova, Italy",https://img.a.transfermarkt.technology/portrait/header/459658-1662127057.jpg?lm=1,,,182.0,Italy,False,,Left Midfield,"Right-Back, Left-Back",both,#27,506,Juventus,2022-07-14,2029-06-30,,,,,35000000.0,BC Group,/bc-group/beraterfirma/berater/3113,adidas,http://www.instagram.com/andrea_cambiaso/,,,,Genova,Italy
191056,2025-11-14T10:23:41.966321,https://www.transfermarkt.com/brice-samba/profil/spieler/191056,Brice Samba,,Brice Lauriche Samba,"Brice Samba, 31, from France ➤ Stade Rennais FC, since 2024 ➤ Goalkeeper ➤ Market value: €12.00m ➤ * 25/04/1994 in Linzolo, Congo",https://img.a.transfermarkt.technology/portrait/header/191056-1602242038.jpg?lm=1,,,187.0,"France, Congo",False,,Goalkeeper,,left,#30,273,Stade Rennais,2025-08-01,2029-06-30,,,,,12000000.0,Sport Cover,/sport-cover/beraterfirma/berater/1881,Puma,"http://twitter.com/samba_brice, http://www.facebook.com/OfficielBriceSamba, http://www.instagram.com/brice_samba1/",,,,Linzolo,Congo
